time,tx_rate,rx_rate
0.5041482448577881,0.0,0.0
1.0168380737304688,0.0,0.0
1.5176913738250732,0.0,0.0
2.019577741622925,0.0,0.0
2.5215883255004883,0.0,0.0
3.0223278999328613,0.0,0.0
3.523576259613037,0.0,0.0
4.024312734603882,0.0,0.0
4.524637937545776,0.0,0.0
5.026352405548096,0.0,0.0
5.531304121017456,0.0,0.0
6.045137643814087,0.0,0.0
6.548429012298584,0.0,0.0
7.049468994140625,0.0,0.0
7.550630331039429,0.0,0.0
8.05833911895752,0.0,0.0
8.5591881275177,0.0,0.0
9.075571298599243,0.0,0.0
9.58122444152832,0.0,0.0
10.088700771331787,0.001248,0.0
10.593162298202515,0.0,0.0
11.099241733551025,0.0,0.0
11.60027003288269,0.0,0.0
12.110356330871582,0.0,0.0
12.613022565841675,0.0,0.0
13.11385989189148,0.0,0.0
13.618102788925171,0.0,0.0
14.118950843811035,0.0,0.0
14.622456073760986,0.0,0.0
15.12305998802185,0.0,0.0
15.623599290847778,0.0,0.0
16.124106407165527,0.0,0.0
16.624651193618774,0.0,0.0
17.1252179145813,0.0,0.0
17.62563991546631,0.0,0.0
18.126165628433228,0.0,0.0
18.62673830986023,0.0,0.0
19.127199172973633,0.0,0.0
19.628011465072632,0.0,0.0
20.12861943244934,0.001248,0.0
20.62913203239441,0.0,0.0
21.129649877548218,0.0,0.0
21.630247592926025,0.0,0.0
22.130789756774902,0.0,0.0
22.63145351409912,0.0,0.0
23.13203501701355,0.0,0.0
23.63262104988098,0.0,0.0
24.13317847251892,0.0,0.0
24.63368821144104,0.0,0.0
25.134255170822144,0.0,0.0
25.63475465774536,0.0,0.0
26.13534164428711,0.0,0.0
26.635934114456177,0.0,0.0
27.136662483215332,0.0,0.0
27.63725233078003,0.0,0.0
28.137640237808228,0.0,0.0
28.638218641281128,0.0,0.0
29.13869881629944,0.0,0.0
29.639280080795288,0.0,0.0
30.139994859695435,0.001248,0.0
30.640652656555176,0.0,0.0
31.141256093978882,0.0,0.0
31.641647338867188,0.0,0.0
32.14220833778381,0.0,0.0
32.64273142814636,0.0,0.0
33.14361071586609,0.0,0.0
33.644227743148804,0.0,0.0
34.14487266540527,0.0,0.0
34.6455180644989,0.0,0.0
35.14564847946167,0.0,0.0
35.645694971084595,0.0,0.0
36.146244764328,0.0,0.0
36.64681386947632,0.0,0.0
37.147404193878174,0.0,0.0
37.64819693565369,0.0,0.0
38.14872360229492,0.0,0.0
38.64930176734924,0.0,0.0
39.14970922470093,0.0,0.0
39.65028166770935,0.0,0.0
40.15046048164368,0.002112,0.0
40.65099096298218,0.000864,0.0
41.15167474746704,0.0,0.0
41.65220046043396,0.0,0.0
42.15264272689819,0.0,0.0
42.6532461643219,0.0,0.0
43.153632402420044,0.0,0.0
43.654191970825195,0.0,0.0
44.154770374298096,0.0,0.0
44.65586233139038,0.0,0.0
45.1564199924469,3.293088,0.000672
45.65694546699524,4.938624,0.0
46.15774321556091,5.007216,0.0
46.65817308425903,5.007216,0.0
47.15848207473755,4.984352,0.0
47.65905952453613,4.984352,0.0
48.15962815284729,4.961488,0.0
48.66044354438782,5.03008,0.0
49.16114592552185,4.984352,0.0
49.66175556182861,5.007216,0.0
50.162328243255615,4.9856,0.0
50.6628999710083,4.961488,0.0
51.16347599029541,4.984352,0.0
51.664082288742065,4.984352,0.0
52.164302349090576,4.961488,0.0
52.665218353271484,5.007216,0.0
53.16568684577942,4.870032,0.0
53.66628623008728,5.007216,0.0
54.16672134399414,4.984352,0.0
54.66720461845398,5.007216,0.0
55.16781544685364,4.984352,0.0
55.66833829879761,4.961488,0.0
56.169230937957764,5.007216,0.0
56.67010045051575,4.961488,0.0
57.17064309120178,4.984352,0.0
57.67107057571411,4.984352,0.0
58.171767473220825,5.007216,0.0
58.672383546829224,4.961488,0.0
59.17290258407593,4.984352,0.0
59.67341423034668,4.961488,0.0
60.17375135421753,4.9856,3.521056
60.67407584190369,4.984352,5.007216
61.17503213882446,4.938624,5.007216
61.67556428909302,5.007216,5.007216
62.17617177963257,4.938624,4.984352
62.67933106422424,4.984352,4.984352
63.17961668968201,4.961488,5.007216
63.68006753921509,5.007216,4.984352
64.18065929412842,5.007216,5.007216
64.68100643157959,4.984352,5.007216
65.181631565094,4.96216,5.007888
65.68219327926636,5.007216,5.007216
66.18273758888245,4.984352,4.984352
66.68304371833801,4.984352,5.007216
67.18356490135193,4.961488,4.984352
67.68399596214294,5.007216,5.007216
68.18452668190002,4.984352,5.007216
68.68512845039368,4.984352,5.007216
69.18571043014526,4.984352,4.984352
69.68625378608704,4.961488,5.007216
70.18682193756104,4.9856,5.007216
70.68706107139587,4.984352,5.007216
71.18762993812561,4.961488,5.007216
71.6881263256073,5.007216,5.007216
72.18869662284851,4.984352,5.007216
72.68939852714539,4.961488,4.984352
73.18995022773743,4.984352,5.007216
73.69044876098633,4.984352,5.007216
74.19116044044495,4.91576,5.007216
74.6916708946228,4.984352,5.007216
75.19225120544434,3.178096,4.9724
75.69279456138611,0.0,4.961488
76.19343829154968,0.0,4.984352
76.69362950325012,0.0,4.984352
77.1941831111908,0.0,5.007216
77.69471335411072,0.0,5.007216
78.19525575637817,0.0,5.007216
78.69583249092102,0.0,5.007216
79.19638204574585,0.0,5.007216
79.69692754745483,0.001248,4.961488
80.19750833511353,0.0,4.984352
80.69765186309814,0.0,4.961488
81.19782876968384,0.0,4.984352
81.69838047027588,0.0,4.984352
82.19883418083191,0.0,4.961488
82.6992859840393,0.0,4.984352
83.19982838630676,0.0,4.984352
83.70325136184692,0.0,5.03008
84.20377898216248,0.0,5.007216
84.70446157455444,0.0,4.984352
85.20503664016724,0.0,5.007216
85.70563673973083,0.0,4.984352
86.20581102371216,0.0,5.007216
86.70637965202332,0.0,4.984352
87.20658826828003,0.0,5.007216
87.70713543891907,0.0,4.984352
88.20765399932861,0.0,4.984352
88.71090269088745,0.0,5.007216
89.21162819862366,0.0,5.007216
89.71204257011414,0.001248,4.961488
90.21737504005432,0.05664,1.920576
90.72190880775452,0.0,0.0
91.2236692905426,0.0,0.0
91.72439813613892,0.0,0.0
92.26336550712585,0.0,0.0
92.77247548103333,0.0,0.0
93.27576327323914,0.0,0.0
93.77654194831848,0.0,0.0
94.27750205993652,0.0,0.0
94.77867841720581,0.0,0.0
95.28034234046936,0.000672,0.000672
95.78084087371826,0.0,0.0
96.2817907333374,0.0,0.0
96.79797530174255,0.0,0.0
97.3018696308136,0.0,0.0
97.80242586135864,0.0,0.0
98.30319285392761,0.0,0.0
98.81286573410034,0.0,0.0
99.31350708007812,0.0,0.0
99.82009172439575,0.001248,0.0
100.32178735733032,0.0,0.0
